event_type,timestamp,symbol,raw_symbol,timeframe,close,price_return_pct,oi_change_pct,volume_zscore,volume_ratio,funding_classification,early_bullish_score,blowoff_risk_score,squeeze_setup_score,whale_accum_score
OI_SURGE,2026-06-11 00:00:00+00:00,BTC,BYBIT:BTCUSDT.P,1d,63600.0,0.034543336955319415,0.02186119559185351,0.1668391122597403,1.086395084744705,NEGATIVE,53.3,14.8,23.2,0.0
OI_SURGE,2026-06-11 00:00:00+00:00,DOT,BYBIT:DOTUSDT.P,1d,0.9507,0.03844893500819224,0.036927761260273195,-0.4363521576350802,0.9043243993627452,NEUTRAL,51.8,13.9,24.4,0.0
OI_SURGE,2026-06-11 00:00:00+00:00,RUNE,BINANCE:RUNEUSDT.P,1d,0.4011,0.0613919026197407,0.04031497182792565,0.6923397336180722,2.274977911002863,NEUTRAL,48.7,13.5,11.3,0.0
OI_SURGE,2026-06-11 00:00:00+00:00,SUI,BYBIT:SUIUSDT.P,1d,0.7543,0.039123846259815354,0.05461918298900481,-0.04781070396207868,1.1695815879367164,NEGATIVE,51.7,13.9,51.8,0.0
OI_SURGE,2026-06-11 00:00:00+00:00,UNI,BYBIT:UNIUSDT.P,1d,2.494,0.04220643543669045,0.01212181590859207,0.5496916974797001,1.5388924674063915,NEUTRAL,52.4,14.9,6.2,0.0
PRE_ENTRY,2026-06-11 00:00:00+00:00,APT,BYBIT:APTUSDT.P,4h,0.6397,0.03127518942447227,0.022970582223167835,0.07708610297236224,1.2607047757674084,NEGATIVE,37.6,24.9,12.9,15.1
PRE_ENTRY,2026-06-11 00:00:00+00:00,APT,BYBIT:APTUSDT.P,1d,0.6459,0.04127035305497362,0.0571896567537038,0.6491253514221218,1.402533495958028,NEGATIVE,68.7,22.2,13.6,0.0
PRE_ENTRY,2026-06-11 00:00:00+00:00,OP,BYBIT:OPUSDT.P,4h,0.09307,0.024774278793217475,0.013469222879162412,-0.3781807880168637,0.8877117475921776,NEGATIVE,54.6,19.1,19.9,0.0
PRE_ENTRY,2026-06-11 00:00:00+00:00,OP,BYBIT:OPUSDT.P,1d,0.09542,0.05064963664391109,0.02941442204387723,0.6788977080237536,1.4864842250204824,NEGATIVE,59.7,18.3,21.7,0.0
VOLUME_SURGE,2026-06-11 00:00:00+00:00,ARB,BINANCE:ARBUSDT.P,4h,0.08051,0.03937516137361219,0.03829731794745639,5.384787835547667,4.786816467488807,NEGATIVE,100.0,57.6,29.7,0.0
VOLUME_SURGE,2026-06-11 00:00:00+00:00,TON,BYBIT:TONUSDT.P,1d,1.6984,0.06629834254143652,-0.035301490822121195,-0.056795413951262766,2.6088256502789475,NEGATIVE,37.8,17.5,31.5,0.0
OI_SURGE,2026-06-10 20:00:00+00:00,INJ,BINANCE:INJUSDT.P,4h,4.938,-0.021403091557669507,0.03403927825967257,-0.581583874814336,0.7854255577279979,NEGATIVE,18.8,12.6,8.8,0.0
OI_SURGE,2026-06-10 20:00:00+00:00,SUI,BYBIT:SUIUSDT.P,4h,0.7259,-0.009145509145509156,0.025650923469511033,-0.5606255151435121,0.7741192758293202,NEUTRAL,34.6,6.4,29.8,0.0
OI_SURGE,2026-06-10 16:00:00+00:00,ADA,BYBIT:ADAUSDT.P,4h,0.1606,-0.026076409945421486,-0.01220462241891851,1.2169972592582228,2.925194635919201,NEGATIVE,0.0,4.9,9.2,0.0
OI_SURGE,2026-06-10 16:00:00+00:00,HYPE,BYBIT:HYPEUSDT.P,4h,53.893,-0.06196369206133712,0.03650060080406825,0.619027168220819,1.5467480131011957,NEGATIVE,45.2,11.9,2.8,0.0
OI_SURGE,2026-06-10 16:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.6226,-0.04135649296939625,0.0093359894830507,-0.14638775247583177,1.041715472401932,NEGATIVE,0.0,2.5,25.4,0.0
VOLUME_SURGE,2026-06-10 16:00:00+00:00,RUNE,BINANCE:RUNEUSDT.P,4h,0.3804,-0.019840247358928087,-0.016909048434020968,0.6198925622956674,2.0322203160441994,EXTREME,0.0,2.5,18.9,34.0
ENTRY,2026-06-10 12:00:00+00:00,APT,BYBIT:APTUSDT.P,4h,0.6534,0.025745682888540067,0.03206342937007811,0.6232452525367455,1.7905588629398377,NEGATIVE,75.8,25.3,26.7,0.0
ENTRY,2026-06-10 12:00:00+00:00,ETC,BINANCE:ETCUSDT.P,4h,7.047,0.022638223770135024,-0.0021914487693002194,0.4141252372663902,1.587687711348476,NEUTRAL,55.9,20.3,7.9,3.1
ENTRY,2026-06-10 12:00:00+00:00,INJ,BINANCE:INJUSDT.P,4h,5.313,0.050000000000000044,0.05497141732928701,0.3211145001263434,1.3640330490788302,NEUTRAL,95.0,33.3,21.6,0.0
ENTRY,2026-06-10 12:00:00+00:00,NEO,BINANCE:NEOUSDT.P,4h,2.157,0.022274881516587852,0.031546551556653535,1.1208486226045133,2.397205897595146,NEGATIVE,100.0,42.1,12.8,30.9
ENTRY,2026-06-10 12:00:00+00:00,THETA,BYBIT:THETAUSDT.P,4h,0.1528,0.03656468353571651,-0.011349849464671324,0.24616430690755234,1.6630918121670335,NEGATIVE,53.7,15.1,8.7,0.0
ENTRY,2026-06-10 12:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.6926,0.03207317073170746,0.044906900937872196,0.46884104731901527,1.5043826128427407,NEGATIVE,68.2,21.7,12.6,0.0
ENTRY,2026-06-10 12:00:00+00:00,UNI,BYBIT:UNIUSDT.P,4h,2.498,0.026715988491574416,0.014852604613325049,0.39209876717699904,1.9096321042797881,NEGATIVE,67.7,21.4,8.0,0.0
ENTRY,2026-06-10 12:00:00+00:00,ZEC,BYBIT:ZECUSDT.P,4h,437.54,0.05655365594513673,0.0593890502743204,0.3069730407910913,2.0779934124041652,NEGATIVE,67.5,21.2,17.8,25.4
HOT_PRE_ENTRY,2026-06-10 12:00:00+00:00,ARB,BINANCE:ARBUSDT.P,4h,0.08091,0.035581722769742585,-0.009273410327390708,2.6865083712736375,3.050310740048509,NEUTRAL,70.9,30.0,7.6,0.0
OI_SURGE,2026-06-10 12:00:00+00:00,ADA,BYBIT:ADAUSDT.P,4h,0.1649,0.035153797865662195,0.043297727303635236,1.249492154367256,2.9945949653956836,NEUTRAL,53.4,29.4,11.6,0.0
OI_SURGE,2026-06-10 12:00:00+00:00,RUNE,BINANCE:RUNEUSDT.P,4h,0.3881,0.027807203389830448,-0.004734401586842685,1.3728471529483737,2.8133192537023515,EXTREME,20.6,15.3,10.4,34.9
VOLUME_SURGE,2026-06-10 12:00:00+00:00,MANA,OKX:MANAUSDT.P,4h,0.06642,0.03297045101088658,0.009088307121044803,1.8012048866378096,3.303743827622517,NEGATIVE,81.6,33.4,10.4,6.1
OI_SURGE,2026-06-10 08:00:00+00:00,RUNE,BINANCE:RUNEUSDT.P,4h,0.3776,-0.03005394297456976,0.009697249891172488,3.9148499045950147,5.1955233300924215,NEUTRAL,20.4,22.7,0.6,38.1
OI_SURGE,2026-06-10 04:00:00+00:00,S,BINANCE:SUSDT.P,4h,0.03132,0.009345794392523477,-0.009195549898023847,-0.0020217954363980647,1.3700308614473498,NEGATIVE,1.5,5.0,20.8,7.0
OI_SURGE,2026-06-10 04:00:00+00:00,RUNE,BINANCE:RUNEUSDT.P,4h,0.3893,0.009072058061171617,0.06728398717041251,1.211958987395289,2.509358725800415,NEUTRAL,65.5,34.7,20.9,29.1
PRE_ENTRY,2026-06-10 04:00:00+00:00,ETC,BINANCE:ETCUSDT.P,4h,6.955,0.002017000432214422,0.008496355428205149,-0.8795039410141879,0.49855184445675266,NEUTRAL,41.2,13.3,10.0,0.6
OI_SURGE,2026-06-10 00:00:00+00:00,BCH,BINANCE:BCHUSD.P,4h,201.77,-0.006793010091065699,0.005569033824928793,-0.3409073421261723,0.9882142410452285,NEUTRAL,0.0,2.2,0.0,0.0
OI_SURGE,2026-06-10 00:00:00+00:00,BCH,BINANCE:BCHUSD.P,1d,194.1,-0.044548363278365755,0.029003364890341388,0.42208258035872975,1.7438983218326445,NEUTRAL,22.5,1.7,0.2,0.0
OI_SURGE,2026-06-10 00:00:00+00:00,ETH,BYBIT:ETHUSDT.P,1d,1620.71,-0.010917856706944895,0.004299718231610017,0.36828244463804866,1.1797041765810443,NEUTRAL,22.8,1.8,25.6,0.0
OI_SURGE,2026-06-10 00:00:00+00:00,NEO,BINANCE:NEOUSDT.P,1d,2.109,-0.012177985948477632,0.012046064011822066,-0.1341958910611191,1.1637388602501253,NEGATIVE,20.0,0.0,25.5,0.0
OI_SURGE,2026-06-10 00:00:00+00:00,XRP,BYBIT:XRPUSDT.P,1d,1.0962,-0.03579910282346732,0.00945991478010244,0.6087351450641996,1.3365530884220627,NEUTRAL,25.6,3.3,16.7,0.0
OI_SURGE,2026-06-10 00:00:00+00:00,ZEC,BYBIT:ZECUSDT.P,1d,407.95,-0.05006403539410875,0.011697434352197389,0.7800254623485825,2.6393779066424456,NEGATIVE,26.2,12.1,19.0,0.0
PRE_ENTRY,2026-06-10 00:00:00+00:00,THETA,BYBIT:THETAUSDT.P,4h,0.15164,0.010125233146815793,0.01818127468902575,-0.9155975583554499,0.3391373286770932,NEUTRAL,38.9,8.3,16.8,0.0
VOLUME_SURGE,2026-06-10 00:00:00+00:00,S,BINANCE:SUSDT.P,4h,0.03103,-0.015857913098636378,0.034671427670523336,0.29450163899058784,1.7252792738225449,EXTREME,29.3,21.6,0.0,10.6
VOLUME_SURGE,2026-06-10 00:00:00+00:00,RUNE,BINANCE:RUNEUSDT.P,4h,0.3858,-0.012794268167860778,0.023482793618822884,6.901127226643237,6.894398029974664,EXTREME,35.4,29.4,4.1,0.0
VOLUME_SURGE,2026-06-10 00:00:00+00:00,TON,BYBIT:TONUSDT.P,1d,1.5928,-0.06333431343722429,-0.10906745915287686,0.37186609294646783,4.089737315005598,EXTREME,22.2,4.5,7.9,0.0
VOLUME_SURGE,2026-06-10 00:00:00+00:00,XLM,BINANCE:XLMUSDT.P,1d,0.18271,-0.04902930307604214,-0.07685120497384013,0.06802268122136108,2.5082559380361213,NEGATIVE,20.4,0.3,20.7,0.0
OI_SURGE,2026-06-09 20:00:00+00:00,BCH,BINANCE:BCHUSD.P,4h,203.15,-0.008250341730130839,0.013336607812217238,-0.6254667218067345,0.42717363068723,NEUTRAL,0.0,3.7,0.0,0.0
OI_SURGE,2026-06-09 20:00:00+00:00,RUNE,BINANCE:RUNEUSDT.P,4h,0.3908,0.02760978175124884,-0.023454244301148952,2.2898907032687315,3.1080307286455793,EXTREME,25.8,22.8,4.7,0.0
OI_SURGE,2026-06-09 20:00:00+00:00,SUI,BYBIT:SUIUSDT.P,4h,0.749,-0.005179970779652043,0.026119780906551426,-1.1055982727820572,0.3602644158952251,NEUTRAL,35.2,6.6,9.7,37.3
OI_SURGE,2026-06-09 20:00:00+00:00,ZEC,BYBIT:ZECUSDT.P,4h,429.45,-0.03424934784564182,0.015253809932529894,-0.11234203021208204,1.2945701651380244,NEGATIVE,25.8,2.5,18.7,0.0
VOLUME_SURGE,2026-06-09 20:00:00+00:00,S,BINANCE:SUSDT.P,4h,0.03153,0.009282970550576142,0.01510012995364196,3.145522712308188,4.955094935902505,EXTREME,46.8,25.7,3.2,10.6
WHALE_ACCUM,2026-06-09 20:00:00+00:00,XRP,BYBIT:XRPUSDT.P,4h,1.1369,-0.0022817025010969383,-0.02331711609351106,-0.9220215905826908,0.45047132773105664,NEGATIVE,20.0,0.0,10.1,85.7
ENTRY,2026-06-09 16:00:00+00:00,ADA,BYBIT:ADAUSDT.P,4h,0.1683,0.03314917127071837,0.019488785027387046,0.450657700773514,1.9774509301399015,NEUTRAL,64.2,24.0,8.2,0.0
ENTRY,2026-06-09 16:00:00+00:00,S,BINANCE:SUSDT.P,4h,0.03124,0.058624195188071715,-0.02067577747297611,0.6217641398235041,2.0721644433532576,NEUTRAL,60.8,28.4,14.4,10.0
ENTRY,2026-06-09 16:00:00+00:00,MANA,OKX:MANAUSDT.P,4h,0.0659,0.022498060512024853,0.008814703736950369,0.8849440028583034,2.3179356180881103,NEGATIVE,64.7,20.8,17.9,22.0
ENTRY,2026-06-09 16:00:00+00:00,POL,BYBIT:POLUSDT.P,4h,0.07575,0.03356528857961538,-0.03233108943146312,0.6614927239486189,2.1858151273082003,NEGATIVE,60.8,18.8,8.0,0.0
OI_SURGE,2026-06-09 16:00:00+00:00,RUNE,BINANCE:RUNEUSDT.P,4h,0.3803,0.01738897806313533,0.01221357775475962,1.909871151046277,2.796031145297839,EXTREME,27.0,22.8,1.4,0.0
WHALE_ACCUM,2026-06-09 16:00:00+00:00,ETH,BYBIT:ETHUSDT.P,4h,1656.79,0.01312892889465056,0.003586459797159769,0.9096348124618587,2.032758718847653,NEGATIVE,47.0,13.1,14.8,79.8
OI_SURGE,2026-06-09 12:00:00+00:00,RUNE,BINANCE:RUNEUSDT.P,4h,0.3738,-0.02402088772845945,0.05527655331822312,5.883054549540144,5.3265619330009155,EXTREME,69.5,48.3,0.0,0.0
WHALE_ACCUM,2026-06-09 12:00:00+00:00,APT,BYBIT:APTUSDT.P,4h,0.6517,-0.024109014675052443,-0.0004990292269883012,3.151246159776276,4.15877636710918,EXTREME,38.9,12.6,46.1,100.0
ENTRY,2026-06-09 08:00:00+00:00,RUNE,BINANCE:RUNEUSDT.P,4h,0.383,0.03653585926928282,0.033514155541380486,2.6452616025831506,2.9830437899478803,EXTREME,100.0,39.2,8.0,0.0
WHALE_ACCUM,2026-06-09 08:00:00+00:00,APT,BYBIT:APTUSDT.P,4h,0.6678,-0.002985965959988013,0.02397003374469886,0.5207865138239478,1.7258619317408106,EXTREME,44.1,11.3,10.3,100.0
OI_SURGE,2026-06-09 04:00:00+00:00,POL,BYBIT:POLUSDT.P,4h,0.07626,0.00013114754098353387,0.03303575353759203,-0.5212538979779406,0.8006027246995785,NEGATIVE,67.1,20.6,17.1,0.0
WHALE_ACCUM,2026-06-09 04:00:00+00:00,APT,BYBIT:APTUSDT.P,4h,0.6698,0.03893283697843941,-0.004028840219178598,0.922613044194057,2.085772880980549,EXTREME,60.0,22.8,48.7,100.0
OI_SURGE,2026-06-09 00:00:00+00:00,APT,BYBIT:APTUSDT.P,1d,0.6642,-0.011460038696234576,0.02177157959203213,2.457113993635032,2.242041276942285,EXTREME,45.4,14.5,17.1,0.0
OI_SURGE,2026-06-09 00:00:00+00:00,DOT,BYBIT:DOTUSDT.P,1d,0.9561,-0.018478595626732375,-0.012270448638758591,-0.46732531527629234,0.897250884924231,NEGATIVE,20.0,0.0,0.0,0.0
OI_SURGE,2026-06-09 00:00:00+00:00,ETH,BYBIT:ETHUSDT.P,1d,1638.6,-0.029794188001800115,0.02017132029221358,0.8990062215673713,1.4141244835736186,NEGATIVE,31.5,6.3,37.1,0.0
OI_SURGE,2026-06-09 00:00:00+00:00,S,BINANCE:SUSDT.P,1d,0.03153,0.054867848778855866,-0.015192643129219308,0.8218842345775443,1.9164860642548482,NEGATIVE,46.2,12.6,5.9,0.0
OI_SURGE,2026-06-09 00:00:00+00:00,LTC,BYBIT:LTCUSDT.P,1d,42.98,-0.00023261223540371745,0.010258568380833166,1.1039912875370728,1.8613563375737427,NEUTRAL,33.3,7.3,12.8,0.0
OI_SURGE,2026-06-09 00:00:00+00:00,ONDO,BINANCE:ONDOUSDT.P,1d,0.3573,-0.01975308641975304,-0.04331231809257696,0.29675640857025476,2.4322694023878513,NEUTRAL,21.8,11.1,0.0,0.0
OI_SURGE,2026-06-09 00:00:00+00:00,SAND,BYBIT:SANDUSDT.P,4h,0.0505,-0.029965424510180583,0.011509909862551071,1.060882201820874,2.2517101624500304,EXTREME,35.9,12.4,4.3,0.0
OI_SURGE,2026-06-09 00:00:00+00:00,SAND,BYBIT:SANDUSDT.P,1d,0.05064,-0.02727621974644645,0.08670486483144946,0.875377595611294,1.6504359532484776,EXTREME,48.2,13.5,3.8,0.0
OI_SURGE,2026-06-09 00:00:00+00:00,TON,BYBIT:TONUSDT.P,1d,1.7005,-0.013688301142625203,-0.020978483289348926,0.31512680398504933,3.8689593014454005,NEGATIVE,21.9,15.2,9.2,0.0
OI_SURGE,2026-06-09 00:00:00+00:00,XRP,BYBIT:XRPUSDT.P,1d,1.1369,-0.026293251113394978,0.02598223877978545,0.5807767036785952,1.3328110169462482,NEGATIVE,31.0,5.6,13.7,0.0
VOLUME_SURGE,2026-06-09 00:00:00+00:00,XLM,BINANCE:XLMUSDT.P,1d,0.19213,-0.05106929421642725,-0.006334702803182823,0.11464476664763179,2.6969620900108477,NEGATIVE,20.7,2.5,22.5,0.0
VOLUME_SURGE,2026-06-09 00:00:00+00:00,ZEC,BYBIT:ZECUSDT.P,1d,429.45,-0.06295003272965316,-0.037535001237814614,0.8631167128949755,2.783697825174141,NEGATIVE,25.2,17.3,26.9,0.0
WHALE_ACCUM,2026-06-09 00:00:00+00:00,APT,BYBIT:APTUSDT.P,4h,0.6447,-0.04048221461527013,0.00532042235307939,1.5601166912019246,2.6982488892812526,EXTREME,32.1,11.4,34.6,100.0
OI_SURGE,2026-06-08 20:00:00+00:00,SAND,BYBIT:SANDUSDT.P,4h,0.05206,-0.010077961589655793,0.030817025740352166,-0.07273089336479654,1.1655354770537856,NEUTRAL,45.4,15.1,10.3,74.0
WHALE_ACCUM,2026-06-08 20:00:00+00:00,AAVE,BYBIT:AAVEUSDT.P,4h,63.41,-0.009837601499063209,0.0029963996588673325,-0.36220051277384235,0.888761848813318,NEGATIVE,24.5,2.0,44.7,83.1
WHALE_ACCUM,2026-06-08 20:00:00+00:00,APT,BYBIT:APTUSDT.P,4h,0.6719,-0.013507561297900428,0.001862034956145342,-0.36965423093511485,0.8821103239676993,EXTREME,20.0,0.0,38.7,100.0
WHALE_ACCUM,2026-06-08 20:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.7241,-0.029605448303033688,0.03048802360609515,-0.47470828558480344,0.7909242614195312,EXTREME,37.2,7.5,6.4,100.0
OI_SURGE,2026-06-08 16:00:00+00:00,SUI,BYBIT:SUIUSDT.P,4h,0.7593,-0.004066107030430199,0.004781096859244105,-0.9410417331274035,0.5003507325835774,EXTREME,22.1,0.9,8.0,0.0
PRE_ENTRY,2026-06-08 16:00:00+00:00,SAND,BYBIT:SANDUSDT.P,4h,0.05259,0.0020960365853657237,0.023262506906518654,0.08595442924128535,1.3542376347580916,NEUTRAL,45.1,15.1,10.7,0.0
WHALE_ACCUM,2026-06-08 16:00:00+00:00,APT,BYBIT:APTUSDT.P,4h,0.6811,-0.0007335680751172635,-0.0010581346359397337,-0.16072948362198658,1.0891453239897997,EXTREME,21.9,4.8,41.9,100.0
WHALE_ACCUM,2026-06-08 16:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.7767,0.012480054707089128,-0.007475169739440957,0.17937459243263643,1.293142992986109,EXTREME,28.6,4.0,9.8,100.0
OI_SURGE,2026-06-08 12:00:00+00:00,SUI,BYBIT:SUIUSDT.P,4h,0.7624,0.0063357972544877406,0.029055264307866313,-0.08902243472663589,1.1332892003202697,NEGATIVE,44.9,10.9,21.4,18.1
WHALE_ACCUM,2026-06-08 12:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.7548,0.00383273268119666,0.015421538950657565,-0.37556812663641015,0.8633027105007188,NEUTRAL,31.1,4.8,12.1,100.0
ENTRY,2026-06-08 08:00:00+00:00,MANA,OKX:MANAUSDT.P,4h,0.06744,0.024612579762989917,-0.03193910843519676,0.32556687300383524,1.7541931605662437,EXTREME,52.1,18.5,8.4,0.0
WHALE_ACCUM,2026-06-08 08:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.7481,0.012628164281990317,-0.0010793907926274215,-0.7547567146223421,0.5819242478590737,EXTREME,28.0,3.5,9.6,100.0
OI_SURGE,2026-06-08 04:00:00+00:00,ONDO,BINANCE:ONDOUSDT.P,4h,0.3622,0.03633762517882699,0.014129241582928609,-0.4972706421723681,0.8336636864496381,NEGATIVE,46.4,11.5,8.8,0.0
OI_SURGE,2026-06-08 00:00:00+00:00,AAVE,BYBIT:AAVEUSDT.P,1d,63.41,-0.003927112786679232,-0.032036133165115666,-0.45603012417935107,0.8648893753415452,NEGATIVE,20.4,0.2,18.7,0.0
OI_SURGE,2026-06-08 00:00:00+00:00,ATOM,BINANCE:ATOMUSDT.P,1d,1.764,0.02977232924693518,0.006930854928850261,-0.7898889633486941,0.7245650535231282,NEGATIVE,38.6,12.1,20.8,0.0
OI_SURGE,2026-06-08 00:00:00+00:00,FIL,BITGET:FILUSDT.P,1d,0.7748,0.0025879917184266077,-0.023884085847342806,-0.20092389161960583,1.0745899258961662,NEUTRAL,21.5,0.6,13.4,0.0
OI_SURGE,2026-06-08 00:00:00+00:00,ONDO,BINANCE:ONDOUSDT.P,1d,0.3645,0.04411343454597527,0.12012223427493063,0.40047135487188584,2.5948391152514407,NEGATIVE,34.8,18.9,0.0,0.0
OI_SURGE,2026-06-08 00:00:00+00:00,TON,BYBIT:TONUSDT.P,1d,1.7241,0.014773396115361992,0.007604087414790239,0.2010977837671563,3.461097081341957,EXTREME,25.0,14.0,0.0,0.0
PRE_ENTRY,2026-06-08 00:00:00+00:00,LTC,BYBIT:LTCUSDT.P,1d,42.99,0.004439252336448707,0.05881894170091062,0.5301622251072737,1.5141424940047619,NEGATIVE,65.6,20.7,12.5,0.0
VOLUME_SURGE,2026-06-08 00:00:00+00:00,MANA,OKX:MANAUSDT.P,4h,0.06675,-0.005808757819481647,0.05546920925769916,0.04678878133982841,1.4377486113775355,EXTREME,90.3,34.8,7.2,0.0
VOLUME_SURGE,2026-06-08 00:00:00+00:00,ZEC,BYBIT:ZECUSDT.P,1d,458.3,0.04107037390395707,0.08037801300138847,0.5774219519496647,2.2991082586988094,NEGATIVE,47.4,34.1,40.9,0.0
ENTRY,2026-06-07 20:00:00+00:00,AVAX,BYBIT:AVAXUSDT.P,4h,6.814,0.042533659730722206,0.017226402918209427,1.3341343133387167,3.55292618229276,NEGATIVE,94.2,34.3,10.4,0.0
ENTRY,2026-06-07 20:00:00+00:00,ONDO,BINANCE:ONDOUSDT.P,4h,0.3491,0.04992481203007526,0.021026794786041636,-0.670844454976655,0.7175692968940278,NEGATIVE,56.3,15.9,26.9,0.0
OI_SURGE,2026-06-07 16:00:00+00:00,ONDO,BINANCE:ONDOUSDT.P,4h,0.3325,-0.04563719862227311,0.008384324896157036,-0.7505620056689222,0.6610282368147636,NEGATIVE,24.3,1.9,7.5,0.0
OI_SURGE,2026-06-07 12:00:00+00:00,INJ,BINANCE:INJUSDT.P,4h,5.328,0.026589595375722475,0.015597455083140144,-0.6425490238148802,0.7414249243490688,NEGATIVE,53.4,18.3,9.0,0.0
OI_SURGE,2026-06-07 12:00:00+00:00,ONDO,BINANCE:ONDOUSDT.P,4h,0.3484,0.014560279557367606,0.030282904864531446,-0.4664781642969115,0.8648971199077211,NEGATIVE,40.4,12.9,9.6,0.0
OI_SURGE,2026-06-07 12:00:00+00:00,XLM,BINANCE:XLMUSDT.P,4h,0.203,-0.01355751008309436,0.030327154985513305,-0.5297148550836234,0.5483786966872107,NEGATIVE,43.0,29.5,6.7,0.0
WHALE_ACCUM,2026-06-07 12:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.6962,-0.011192724728926295,0.012267173189230096,-0.18632210069156882,1.0132249669703715,EXTREME,26.0,6.6,9.0,100.0
OI_SURGE,2026-06-07 08:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.7154,-0.008439306358381526,0.027102230879759714,-0.40070071692118636,0.8472306673062673,EXTREME,34.4,6.3,6.9,0.0
ENTRY,2026-06-07 04:00:00+00:00,TAO,BINANCE:TAOUSDT.P,4h,210.91,0.039375123201261575,-0.013205784369746731,0.4727629299863783,1.3242961141594582,NEGATIVE,59.0,17.7,29.7,0.0
PRE_ENTRY,2026-06-07 04:00:00+00:00,THETA,BYBIT:THETAUSDT.P,4h,0.15233,0.007406917531909141,0.018822003113107444,-0.7079592087999167,0.5776683508303284,NEGATIVE,37.4,7.6,0.0,0.0
PRE_ENTRY,2026-06-07 04:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.73,0.01704879482657251,0.04370244565772641,-0.18338397786423008,1.0038388328275076,EXTREME,55.1,19.4,6.1,0.0
ENTRY,2026-06-07 00:00:00+00:00,SUI,BYBIT:SUIUSDT.P,4h,0.7527,0.04905923344947727,-0.015528710866539508,0.6555881788146982,1.6999103039904655,NEGATIVE,73.6,28.4,15.1,0.0
ENTRY,2026-06-07 00:00:00+00:00,TAO,BINANCE:TAOUSDT.P,4h,202.92,0.04803222807561203,0.001974255386256063,-0.029613184259358407,1.0666067384725062,NEGATIVE,70.5,22.1,14.5,0.0
OI_SURGE,2026-06-07 00:00:00+00:00,FIL,BITGET:FILUSDT.P,1d,0.7728,0.05747126436781613,0.04471905152701705,0.05407680950461542,1.296088359192677,NEGATIVE,57.0,20.3,27.1,0.0
OI_SURGE,2026-06-07 00:00:00+00:00,SAND,BYBIT:SANDUSDT.P,1d,0.05307,0.034502923976608146,0.022667649581351146,0.749964296637742,1.5704443542655144,NEUTRAL,48.8,13.6,4.7,0.0
OI_SURGE,2026-06-07 00:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.701,0.03416828793774318,-0.0013126164247131422,0.21250097451901295,1.2971882102717276,NEGATIVE,42.8,14.3,12.8,0.0
OI_SURGE,2026-06-07 00:00:00+00:00,TON,BYBIT:TONUSDT.P,1d,1.699,0.03295233463035019,0.07415828645267575,0.455131386613896,4.318294947267101,NEGATIVE,51.9,24.6,13.7,0.0
OI_SURGE,2026-06-07 00:00:00+00:00,VIRTUAL,BINANCE:VIRTUALUSDT.P,1d,0.5798,0.06580882352941164,-0.03212808009062407,0.00833066793508314,1.1889230828919306,NEGATIVE,44.3,10.7,0.5,0.0
VOLUME_SURGE,2026-06-07 00:00:00+00:00,LTC,BYBIT:LTCUSDT.P,1d,42.8,0.035066505441354145,-0.021742189118654776,2.594477558289201,2.772079581338778,NEGATIVE,65.1,23.3,29.4,0.0
VOLUME_SURGE,2026-06-07 00:00:00+00:00,ONDO,BINANCE:ONDOUSDT.P,1d,0.3491,0.07680444170265277,0.025135655876608487,0.37022416208062137,2.573888802721371,NEGATIVE,51.3,14.7,16.7,0.0
VOLUME_SURGE,2026-06-07 00:00:00+00:00,SUI,BYBIT:SUIUSDT.P,1d,0.758,0.05644599303135878,-0.032623312230553037,0.7734928721106598,1.8518027739574119,NEGATIVE,46.9,12.8,32.0,0.0
VOLUME_SURGE,2026-06-07 00:00:00+00:00,ZEC,BYBIT:ZECUSDT.P,1d,440.22,0.21587582168701336,-0.1280600262181043,1.8738907122045,4.3827072878769675,NEGATIVE,82.1,43.3,19.0,0.0
ENTRY,2026-06-06 20:00:00+00:00,POL,BYBIT:POLUSDT.P,4h,0.07758,0.023077937491757794,0.0005586183409553858,-0.7581894216527316,0.5321045999462908,NEGATIVE,50.3,17.2,13.2,0.0
OI_SURGE,2026-06-06 20:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.6448,0.026588440893771104,-0.01371995438904916,-0.43723535967605986,0.8102753796629202,NEGATIVE,37.3,7.6,4.6,0.0
OI_SURGE,2026-06-06 16:00:00+00:00,TON,BYBIT:TONUSDT.P,4h,1.6022,0.0013124179738766006,0.05629489940308541,0.20752234138156792,1.3114886944163782,NEGATIVE,55.3,15.7,13.8,0.0
OI_SURGE,2026-06-06 12:00:00+00:00,ONDO,BINANCE:ONDOUSDT.P,4h,0.3251,0.004945904173106586,0.012651450621956606,-0.8875870232848554,0.582719859282231,NEUTRAL,29.9,4.3,7.2,0.0
